sku_id,sku_name,category,brand,country,year,total_units,total_revenue,avg_daily_demand,std_daily_demand,cv_demand,abc,xyz,abc_xyz,lead_time_days,safety_stock,reorder_point,current_stock,days_of_supply,stockout_days,stockout_rate,status,latest_date
SKU0100,BrandD Toothpaste,Personal Care,BrandD,Poland,2021,32946,442135.32,90.27,32.58,0.361,A,X,AX,6.494994879672299,193,779,346,3.8,18,0.049,REORDER NOW,2021-12-31
SKU0100,BrandD Toothpaste,Personal Care,BrandD,Germany,2023,32930,441920.6,90.22,32.26,0.358,A,X,AX,6.568721198156681,193,786,245,2.7,11,0.03,REORDER NOW,2023-12-31
SKU0064,BrandD Cheese,Dairy,BrandD,Austria,2021,35311,439621.95,96.75,35.29,0.365,A,X,AX,6.42936507936508,209,831,339,3.5,12,0.033,REORDER NOW,2021-12-31
SKU0092,BrandB Soap,Personal Care,BrandB,Spain,2021,31392,437918.4,85.95,30.77,0.358,A,X,AX,6.480120327700973,182,739,293,3.4,11,0.03,REORDER NOW,2021-12-31
SKU0100,BrandD Toothpaste,Personal Care,BrandD,Austria,2021,32609,437612.78,89.37,30.9,0.346,A,X,AX,6.6105222734255,185,776,126,1.4,11,0.03,REORDER NOW,2021-12-31
SKU0027,BrandC Chips,Snacks,BrandC,Spain,2021,32285,434309.47,88.44,38.88,0.44,A,X,AX,6.507360471070148,231,806,309,3.5,16,0.044,REORDER NOW,2021-12-31
SKU0027,BrandC Chips,Snacks,BrandC,Italy,2022,32553,430561.13,89.16,42.12,0.472,A,X,AX,6.611616743471583,252,841,331,3.7,12,0.033,REORDER NOW,2022-12-31
SKU0092,BrandB Soap,Personal Care,BrandB,Spain,2023,30849,430343.55,84.55,30.26,0.358,A,X,AX,6.573585509472607,181,737,393,4.6,16,0.044,REORDER NOW,2023-12-31
SKU0041,BrandE Biscuits,Snacks,BrandE,Poland,2022,35659,429571.42,97.77,44.94,0.46,A,X,AX,6.580811571940604,269,912,301,3.1,8,0.022,REORDER NOW,2022-12-31
SKU0041,BrandE Biscuits,Snacks,BrandE,France,2022,35648,429488.32,97.7,45.01,0.461,A,X,AX,6.432226062467998,266,894,338,3.5,8,0.022,REORDER NOW,2022-12-31
SKU0057,BrandC Milk,Dairy,BrandC,Spain,2023,30436,426712.72,83.38,27.51,0.33,A,X,AX,6.5567332309267785,164,711,358,4.3,11,0.03,REORDER NOW,2023-12-31
SKU0041,BrandE Biscuits,Snacks,BrandE,Austria,2022,35243,423322.44,96.57,46.32,0.48,A,X,AX,6.389247311827957,273,890,400,4.1,10,0.027,REORDER NOW,2022-12-31
SKU0027,BrandC Chips,Snacks,BrandC,Italy,2021,31571,423186.18,86.53,43.24,0.5,A,X,AX,6.502982590885817,257,820,406,4.7,24,0.066,REORDER NOW,2021-12-31
SKU0041,BrandE Biscuits,Snacks,BrandE,Germany,2022,34651,419310.78,94.87,43.19,0.455,A,X,AX,6.507597286226319,257,874,395,4.2,14,0.038,REORDER NOW,2022-12-31
SKU0057,BrandC Milk,Dairy,BrandC,Italy,2023,29892,419085.84,81.85,28.0,0.342,A,X,AX,6.52031490015361,167,701,280,3.4,8,0.022,REORDER NOW,2023-12-31
SKU0057,BrandC Milk,Dairy,BrandC,Spain,2022,29714,416590.28,81.37,26.76,0.329,A,X,AX,6.345641321044547,157,673,153,1.9,11,0.03,REORDER NOW,2022-12-31
SKU0018,BrandF Water,Beverages,BrandF,Italy,2021,28687,416535.24,78.57,25.16,0.32,A,X,AX,6.507283666154634,150,661,263,3.3,3,0.008,REORDER NOW,2021-12-31
SKU0057,BrandC Milk,Dairy,BrandC,Spain,2021,29631,415426.62,81.18,29.92,0.369,A,X,AX,6.477444956477214,177,703,464,5.7,17,0.047,REORDER NOW,2021-12-31
SKU0057,BrandC Milk,Dairy,BrandC,Italy,2022,29600,414992.0,81.06,29.02,0.358,A,X,AX,6.418535586277522,171,691,296,3.7,13,0.036,REORDER NOW,2022-12-31
SKU0018,BrandF Water,Beverages,BrandF,Spain,2021,28508,413936.16,78.01,24.71,0.317,A,X,AX,6.556726830517153,147,658,320,4.1,8,0.022,REORDER NOW,2021-12-31
SKU0041,BrandE Biscuits,Snacks,BrandE,France,2023,33383,413769.44,91.46,41.97,0.459,A,X,AX,6.401382488479263,247,832,538,5.9,8,0.022,REORDER NOW,2023-12-31
SKU0041,BrandE Biscuits,Snacks,BrandE,Austria,2021,33691,413719.09,92.45,41.22,0.446,A,X,AX,6.386911162314388,243,833,433,4.7,13,0.036,REORDER NOW,2021-12-31
SKU0041,BrandE Biscuits,Snacks,BrandE,Poland,2021,33649,413377.07,92.25,44.69,0.484,A,X,AX,6.59137224782386,267,875,158,1.7,11,0.03,REORDER NOW,2021-12-31
SKU0057,BrandC Milk,Dairy,BrandC,Italy,2021,29313,410968.26,80.43,27.65,0.344,A,X,AX,6.6150345622119815,166,698,258,3.2,14,0.038,REORDER NOW,2021-12-31
SKU0041,BrandE Biscuits,Snacks,BrandE,Germany,2021,33318,410589.69,91.47,40.48,0.443,A,X,AX,6.442018689196108,239,828,215,2.4,13,0.036,REORDER NOW,2021-12-31
SKU0041,BrandE Biscuits,Snacks,BrandE,Germany,2023,32968,409531.56,90.32,38.46,0.426,A,X,AX,6.391084229390681,227,804,329,3.6,11,0.03,REORDER NOW,2023-12-31
SKU0041,BrandE Biscuits,Snacks,BrandE,Austria,2023,32868,409061.3,90.06,38.03,0.422,A,X,AX,6.554857910906297,227,817,313,3.5,10,0.027,REORDER NOW,2023-12-31
SKU0018,BrandF Water,Beverages,BrandF,Spain,2022,27978,406240.56,76.56,26.67,0.348,A,X,AX,6.479755504352279,158,654,325,4.2,13,0.036,REORDER NOW,2022-12-31
SKU0041,BrandE Biscuits,Snacks,BrandE,France,2021,32656,402139.99,89.57,41.44,0.463,A,X,AX,6.336527137736815,243,811,378,4.2,22,0.06,REORDER NOW,2021-12-31
SKU0018,BrandF Water,Beverages,BrandF,Spain,2023,27660,401623.2,75.67,25.96,0.343,A,X,AX,6.707808499743983,157,665,300,4.0,11,0.03,REORDER NOW,2023-12-31
SKU0041,BrandE Biscuits,Snacks,BrandE,Poland,2023,32089,399817.66,87.85,36.39,0.414,A,X,AX,6.558550947260625,217,793,199,2.3,10,0.027,REORDER NOW,2023-12-31
SKU0018,BrandF Water,Beverages,BrandF,Italy,2023,27468,398835.36,75.22,26.15,0.348,A,X,AX,6.574667178699436,156,651,328,4.4,9,0.025,REORDER NOW,2023-12-31
SKU0064,BrandD Cheese,Dairy,BrandD,Spain,2022,31934,397578.3,87.53,28.68,0.328,A,X,AX,6.529742703533027,171,743,335,3.8,7,0.019,REORDER NOW,2022-12-31
SKU0064,BrandD Cheese,Dairy,BrandD,Spain,2023,31862,396681.9,87.33,28.17,0.323,A,X,AX,6.455875576036867,167,731,336,3.8,4,0.011,REORDER NOW,2023-12-31
SKU0028,BrandD Chips,Snacks,BrandD,Poland,2022,42145,394898.65,115.37,37.18,0.322,A,X,AX,6.628116999487967,223,988,416,3.6,6,0.016,REORDER NOW,2022-12-31
SKU0028,BrandD Chips,Snacks,BrandD,France,2021,41918,392771.66,114.85,39.81,0.347,A,X,AX,6.3199948796723,233,959,305,2.7,10,0.027,REORDER NOW,2021-12-31
SKU0028,BrandD Chips,Snacks,BrandD,France,2023,41855,392181.35,114.73,39.01,0.34,A,X,AX,6.53697516641065,232,982,190,1.7,10,0.027,REORDER NOW,2023-12-31
SKU0064,BrandD Cheese,Dairy,BrandD,Spain,2021,31328,390033.6,85.89,30.15,0.351,A,X,AX,6.538498463901689,180,742,391,4.6,17,0.047,REORDER NOW,2021-12-31
SKU0028,BrandD Chips,Snacks,BrandD,Poland,2023,41621,389988.77,114.05,40.16,0.352,A,X,AX,6.521492575524834,239,983,269,2.4,12,0.033,REORDER NOW,2023-12-31
SKU0028,BrandD Chips,Snacks,BrandD,Austria,2021,41531,389145.47,113.75,36.91,0.325,A,X,AX,6.387730414746543,217,944,314,2.8,6,0.016,REORDER NOW,2021-12-31
SKU0018,BrandF Water,Beverages,BrandF,Italy,2022,26798,389106.96,73.35,26.0,0.354,A,X,AX,6.441148233486943,154,626,342,4.7,15,0.041,REORDER NOW,2022-12-31
SKU0028,BrandD Chips,Snacks,BrandD,France,2022,41434,388236.58,113.55,36.76,0.324,A,X,AX,6.481246799795187,218,954,303,2.7,12,0.033,REORDER NOW,2022-12-31
SKU0028,BrandD Chips,Snacks,BrandD,Austria,2022,41214,386175.18,112.93,39.69,0.351,A,X,AX,6.475678443420379,235,966,136,1.2,8,0.022,REORDER NOW,2022-12-31
SKU0097,BrandA Toothpaste,Personal Care,BrandA,France,2022,28336,385652.96,77.69,26.15,0.337,A,X,AX,6.38318612391193,154,650,393,5.1,10,0.027,REORDER NOW,2022-12-31
SKU0079,BrandA Cleaner,Home Care,BrandA,Germany,2023,39494,383395.1,108.25,51.6,0.477,A,X,AX,6.468394777265746,306,1006,276,2.5,6,0.016,REORDER NOW,2023-12-31
SKU0097,BrandA Toothpaste,Personal Care,BrandA,France,2023,28126,382794.86,77.14,26.3,0.341,A,X,AX,6.617562724014337,158,668,294,3.8,14,0.038,REORDER NOW,2023-12-31
SKU0097,BrandA Toothpaste,Personal Care,BrandA,France,2021,28121,382726.81,77.0,25.16,0.327,A,X,AX,6.573835125448029,150,656,332,4.3,10,0.027,REORDER NOW,2021-12-31
SKU0028,BrandD Chips,Snacks,BrandD,Poland,2021,40809,382380.33,111.77,41.17,0.368,A,X,AX,6.197478238607271,239,932,446,4.0,19,0.052,REORDER NOW,2021-12-31
SKU0028,BrandD Chips,Snacks,BrandD,Austria,2023,40731,381649.47,111.52,38.07,0.341,A,X,AX,6.513044034818228,226,952,277,2.5,7,0.019,REORDER NOW,2023-12-31
SKU0097,BrandA Toothpaste,Personal Care,BrandA,Austria,2023,27865,379242.65,76.43,27.03,0.354,A,X,AX,6.484811827956989,160,656,266,3.5,12,0.033,REORDER NOW,2023-12-31
